train_loss,val_loss,val_acc
1.5354330016149031,1.4857831002946225,0.41260441417828186
1.4705951638915276,1.4274340772478105,0.4316867942091468
1.4040607744641858,1.352287319246565,0.46721211081988095
1.213522586411008,1.2753002321113025,0.46764691472944175
0.8868430242390699,0.8242497219184465,0.6698613526688386
0.7762224622099918,0.7218560864117496,0.7174570707689293
0.7213435325605474,0.6811760363181539,0.7361352668838644
0.6821529806332081,0.637699799668423,0.75605663474022
0.6524432195661446,0.6115585066557159,0.7675881243416701
0.6252078524581094,0.6058501767054504,0.7686904441123876
0.599233734316303,0.5781646105665119,0.7744041349239399
0.5743418169070043,0.5273221574738869,0.79457658672807
0.5511346132898772,0.5295067424373876,0.7919371432770742
0.528165608198187,0.5265601782858572,0.7941295348210567
0.5078695060830927,0.5165328710108337,0.7962178183866938
0.4840788693331495,0.4746595953276088,0.8117115351640006
0.46267494017081623,0.42127261344561795,0.8346887783847341
0.4408123504346688,0.3937711135771023,0.8454976361364916
0.4183095977310462,0.41053735424531507,0.8374323298140754
0.39778397248172476,0.3595656671548548,0.8581436935061117
0.3707693233923919,0.3492956322620133,0.8621671606692306
0.34558335509104726,0.35221915859360836,0.8617507287558485
0.3198377403118131,0.29058126497917824,0.8843421600568308
0.2961195180646146,0.26285535178904645,0.894875437865909
0.27325629155057973,0.23730400293152745,0.9058128995909169
0.25104524461605715,0.22869992046755563,0.9091014869068907
0.2313477030013268,0.2262184852183258,0.9103262866521323
0.2127415746773881,0.21285939739557908,0.9164809053719717
0.19537186684926205,0.1569690313909651,0.93966024055067
0.1763770333027066,0.1564578709045403,0.9391948166474782
0.1609419982745333,0.12486614533837045,0.953157533743233
0.14612228537657113,0.1302520738478822,0.9509039022119884
0.13352444728001683,0.09637891828012396,0.9645910393650639
0.1213483682714819,0.09941302909631304,0.9634152316096318
0.11064909949364475,0.08770791242565794,0.9679531146657522
0.10131455861239413,0.07857328958234608,0.9719214658403351
0.09340432812552801,0.07623341016017701,0.9719827058275972
0.08483955265050279,0.06438816883116344,0.97671043284423
0.07854266230444909,0.06267352948422039,0.9773412047130294
0.071043536383351,0.049829624956485796,0.9824179996570561
0.0662314203325335,0.049177817256687836,0.9830365235284031
0.06192759019103027,0.04665115480389723,0.9836611713984763
0.05863448536759787,0.04857959050569365,0.9833488474634398
0.05421809582538545,0.035687016884219845,0.9878989785170125
0.04955049484122214,0.034326866769776934,0.9883766504176568
0.0469751167694934,0.03686812995279762,0.9874702986061779
0.044113301300623874,0.030634713477498444,0.9895095901820052
0.04174038468656259,0.0354404667531662,0.9881990544545967
0.039984633095908884,0.030488056031881105,0.9904404379883889
0.03760107076876205,0.029180181382349332,0.99064865394508
0.03542363935709378,0.02686279133593085,0.9909181098890332
0.03370272076640716,0.030911957795332345,0.9903240820125909
0.03204838722305486,0.02948266120085493,0.9909854738750214
0.030307649823351542,0.02391349927720195,0.9929022854763246
0.028384669486571677,0.024632020678409364,0.9925287215540259
0.027251957944496828,0.02675486364020444,0.9916958577272615
0.025568700536219013,0.021887149229970156,0.9936861573132793
0.023815380361935017,0.02354538844932279,0.9925715895451094
0.02258418486695008,0.0205481998802397,0.9943414251769835
0.02105392989618668,0.023200836722376265,0.9935942973323861
0.019598587935360963,0.017752368126478766,0.9952110329961051
0.018382632497721454,0.019320707835849715,0.9953702569629865
0.01789505776239603,0.01918938176479556,0.9950946770203072
0.015743415602652116,0.017166521421030388,0.9956642089018446
0.01497015084357457,0.016795459173825637,0.996209244788477
0.013711673170160197,0.017139474954426026,0.996148004801215
0.012734839538205365,0.015369001592243876,0.9967910246674668
0.011550561730713721,0.015572412157728038,0.9963745927540847
0.010953434602342304,0.013819381664972078,0.9972135805795752
0.009986570388356738,0.015196284820753083,0.9970543566126938
0.009304900194669757,0.015653257647757674,0.9971462165935869
0.00841375356271161,0.015108163782548714,0.9971339685961346
0.007924644174462795,0.015436336520720807,0.9972809445655635
0.007193330763923868,0.013678118815575444,0.9977769884623864
0.006791753376364132,0.013883559134345675,0.9978137324547437
0.006141775443732216,0.013234957207465602,0.9978321044509223
0.005402813317992716,0.012840378629713788,0.9979913284178037
0.00487492650602677,0.012253228205292819,0.9982914043553879
0.004441186203062072,0.011825431017685099,0.9983036523528404
0.004154880345923699,0.011818061005427068,0.9983342723464713
0.003638243438603405,0.01233303903578406,0.9982791563579355
0.003165618196481689,0.011724483494541508,0.9983893883350072
0.002919149854273328,0.012014707873015019,0.99853024030571
0.0026649535078211713,0.012407688660266388,0.9985241163069838
0.002408421178412232,0.011645971986775446,0.9985547363006149
0.0021581039845121374,0.010935378010371222,0.9986772162751391
0.0020644745292435125,0.011692511106342679,0.9987139602674963
0.0017362599917791755,0.0112336812522593,0.9987445802611273
0.0015300455876648,0.010737415207329033,0.9987996962496631
0.0014582218517701093,0.011796519469151095,0.9986833402738652
0.0013729639414062035,0.011933163039113287,0.9986772162751391
0.0013089816013584312,0.01181814371113372,0.9987507042598535
0.0012006724035228669,0.011317486348701724,0.998793572250937
0.0010250079099528425,0.01144986390908441,0.9987752002547583
