train_loss,val_loss,val_acc
1.1668760844512884,1.0542161900523572,0.5623790510251574
0.8828743542244177,0.8299263797552024,0.6760343433848566
0.7892841676194866,0.7192018814447902,0.7267165568429562
0.7434991699369428,0.6948717653253488,0.7332263674889156
0.7061938424552191,0.6613146048845433,0.7462398647821081
0.6778329073056832,0.6187311717380989,0.7604475418269113
0.6561826797081852,0.6421592294231002,0.7522964995223281
0.6378738990716843,0.5934769243189557,0.7706746196996791
0.619573734267303,0.6300423876528989,0.7538397472013326
0.6046671903115365,0.5669971822610406,0.7806934816157558
0.5881084867356667,0.5777664691055755,0.7743735149303089
0.5731410353039474,0.5790131462477979,0.7742510349557847
0.5595206617929399,0.5327279054808732,0.7917840433089189
0.5458489202080509,0.5301313162217914,0.793431398966269
0.5337962199993815,0.5390119045590285,0.7910614114592264
0.5182433670532187,0.49206022972283614,0.8088455037601352
0.5065570854944178,0.5043467824874701,0.8022744531269137
0.4928012491096982,0.5004124713367306,0.8050976165396958
0.4832462240330562,0.4732015713612412,0.8147612865296524
0.47141960104648395,0.424344631963611,0.8325208828356564
0.45893402166448044,0.42339102937850304,0.8332128946917179
0.4448515037006213,0.44630149270587877,0.8269847879871641
0.4348367570463723,0.40111432458762897,0.842068196849815
0.4219348543096865,0.3919496326058825,0.8456752320995518
0.40957345546033036,0.3881777833378029,0.8471327437963893
0.3982816201180428,0.3838973711293013,0.848743355461382
0.3873502680604463,0.35567959225705875,0.860446317027166
0.376289656410254,0.36397143601319965,0.8559084339710458
0.3644093692614772,0.3827477143408751,0.8504213311123632
0.35522850235350356,0.3206424921259342,0.8746539940719692
0.34235970295890744,0.30051475488644297,0.8808024887930823
0.33440892085164886,0.34505718589692125,0.8649597040883815
0.32236065602655384,0.2686429856833681,0.8939568380569777
0.3128310993825451,0.27689573192626804,0.8896332949562746
0.3035180979524245,0.2710906204094545,0.893319942189452
0.29655774195878787,0.2667767294377247,0.8965962815079734
0.28498784492471313,0.25578226866307563,0.8995970408838155
0.27640308956634774,0.24937372941316552,0.9023099723195258
0.26765112308739053,0.28138057381784165,0.8897496509320726
0.2600892129988192,0.22757835457476933,0.9097077627807854
0.2518148547719704,0.251524670501487,0.9013607525169635
0.24456399502061385,0.20692734807853644,0.9194081767630993
0.23771516452273977,0.2177437753041199,0.9154459495872425
0.22945729115376773,0.18313898914717766,0.9290289787619724
0.2224018673867144,0.1780512687282412,0.9317112902040516
0.2170098149056463,0.18458993030149468,0.9297026186218553
0.2087273234001555,0.16618255015677177,0.9367145971633638
0.20174992492401478,0.16588737432955653,0.9364451412194106
0.19539887825688482,0.14706207427171086,0.9436408397227053
0.1911031827529404,0.18055437948423622,0.930958038360728
0.1858727351488507,0.14149556540940494,0.9466967150870833
0.17926916175812457,0.14705854228136753,0.9446206795188986
0.17469649284149533,0.1403260363424062,0.9476091908972883
0.1698066408012518,0.15593068543429633,0.941013644269162
0.16371572917425883,0.1600055517069626,0.9390907086691326
0.15876168088893713,0.13627670808938153,0.949244298557186
0.15435009550536627,0.11810097492990566,0.9566604610146241
0.14914692342531502,0.1692196244320853,0.9376944369595571
0.1463286010085596,0.10924518347290955,0.9607206721701002
0.14315794596516246,0.10010220714827607,0.963537711584156
0.13842537838495422,0.10216288554110904,0.9627722117433799
0.13551982099434196,0.1072502276059121,0.9602858682605394
0.13030780910107986,0.10424987209190036,0.9628456997280944
0.12764488519474076,0.10481638124783557,0.9617923719471866
0.12504684755695206,0.10966401306189885,0.9600837763025746
0.12198318723774382,0.10794089822158795,0.9611371040834823
0.11991968338650788,0.1059543784772621,0.9613759400338044
0.11546303060403205,0.08252691553699462,0.9700475222301154
0.11391060025089317,0.08188021440397775,0.971358057957524
0.10921425765058553,0.09205607163135324,0.9673100947995003
0.10831264142620385,0.07600433699717948,0.973446341523161
0.10562584143658076,0.0718718354322838,0.974977341204713
0.10386683067847831,0.07746037525606148,0.9728278176518139
0.10088972307274148,0.10571907996184626,0.9647870073243024
0.09963487245348307,0.07233135748270342,0.9743220733410087
0.09679113588826042,0.06320413850140454,0.9783149205104965
0.09435871523280942,0.0732766784534239,0.9744261813193543
0.09301081687455533,0.05833324433303434,0.9800480121500135
0.09157570328756219,0.07814504094804221,0.9724236337358841
0.09127660672663858,0.0651250992501654,0.9769676407907307
