Star ID,Period,False Alarm Probability
2168420,0.05706789779092566,4.216567773977771e-31
2158208,0.05468006034178949,0
1724961,486.95533517446165,0
2011424,0.16895592769291917,4.891654130866217e-151
1577912,0.04915070109515444,7.211618942431346e-197
2166218,0.6996482868085856,0
2282763,1.054037091452076,7.266104601594464e-16
2168420,0.05706862689031418,1.9816122357198895e-30
1718594,0.05456025655239164,0
2283124,3.71905235188347,0.00011246650474584037
1724961,35.92384622829672,0
2158208,0.05468332038062631,0
2011424,0.16890554331436047,2.3206971869912994e-152
1577912,0.04915107129615781,3.496703594974958e-211
2166218,0.6995379401800038,nan
2282763,1.0542872334956201,1.1816514553510803e-16
2168420,0.057064655758601535,1.0943795839598919e-36
2283124,0.407260808721778,0.2176288812891429
2168333,0.04605210498673593,0
2158208,0.054671131287901714,0
1724961,0.5343363848914117,0
2011424,0.10927972102430629,2.9086332349347173e-135
2168333,0.04604578260721548,0
1577912,0.04834893460150877,2.0231483015881154e-210
2166218,0.6987545139045185,5.04865960359513e-300
2282763,1.0536799992470787,8.857795473657891e-21
2168420,0.052326116615470035,2.551117790867205e-31
2283124,0.611300554621914,0.004764232049298976
2168333,167.35849303200666,0
2158208,0.05467559712198579,0
1724961,0.5339801357482891,0
2011424,0.168902120707627,2.6039781336800403e-140
1718594,0.024053893326591805,0
1577912,0.04835075006789285,6.54755184251227e-274
2166218,0.6989188734315511,1.9352389781242532e-246
2282763,1.0541911654732885,5.208645908838262e-25
2168420,0.05706729279793156,8.400841111178087e-40
1724961,0.5339801350724489,5.508011524803617e-27
2158208,0.054681045023154566,0
2283124,0.4074707610271235,0.0635297032395401
2168333,0.04604553753545156,0
2011424,0.16890889909407425,1.9395998861727875e-149
1577912,0.04834460917869461,3.673950329908813e-237
2166218,0.6990077385738874,4.005895573142254e-282
2282763,1.0528556637848467,3.0805956297530286e-21
2168420,0.05706580445708385,7.150490477981597e-42
1724961,0.5339422527889152,0
2283124,0.06855898201583911,0.11807120566578895
2168333,0.04604769192480331,0
1577912,0.04834849176470999,5.482688927210187e-286
2158208,0.05467747945569369,0
1718594,0.024052706571225286,0
2011424,0.16890715400349227,2.3473706137173294e-153
2166218,0.6990379855621277,6.017912040488966e-243
2282763,1.0540132415156012,3.650223672780512e-23
2168420,0.05232585779350673,nan
1724961,0.5338572005055359,0
2283124,0.06855845578881938,0.43283263232832375
2158208,0.05467645952690862,0
2011424,0.16896136258892852,1.4801511092231416e-140
2166218,0.6993347448304871,5.26831221701465e-233
2282763,1.053103513668307,1.250495331977812e-30
2168420,0.05232687091188577,4.5050637505885744e-38
1724961,0.5338572011899557,5.423939263423918e-65
2166218,22.68233605885013,0
2011424,0.1092709385177036,6.786708142179219e-135
2283124,0.06856358607447181,0.1250930377282627
2158208,0.05466860480050793,nan
2168333,0.046042360127846904,0
1718594,0.024052940153430402,0
2282763,1.0534879920075528,1.1974181136202322e-31
2168420,0.05232374407150016,6.092862022990042e-41
2158208,0.054675076915137705,0
1724961,40.45660197170643,0
2283124,1.2257395565412477,0.4647338916397228
2011424,0.10928074440151353,2.4342749672886845e-139
2168420,0.052327731021100575,1.4080029314750041e-39
1718594,0.05456269127080971,0
2282763,1.0524490728763796,2.221214126461052e-32
1724961,0.5343215614016951,0
2283124,0.06856577137961074,0.15177987817572808
2011424,0.16892123512698493,8.754383687345665e-149
2282763,1.0538103574767252,7.532875625754849e-32
2168333,0.04604492103817999,0
1718594,0.05455889149287966,0
2168420,0.05232453948392334,2.0314382265175443e-47
2283124,0.0685660524178125,0.11404238262055214
1724961,0.5342357401803248,0
2011424,0.10927889910534583,5.296012618494455e-139
2282763,1.0545768028922342,2.0545502809428056e-38
2168420,0.052323426020406454,2.338275863344267e-49
1718594,0.05456018729131079,0
2283124,0.06856103981907288,0.2729316269184548
1724961,0.5340805548394651,0
2011424,0.10929591393976841,4.816642084037299e-134
2168420,0.05231509392764043,nan
2282763,1.0542917093477842,nan
1718594,0.0545612004166414,0
2283124,0.06856503613113145,0.16483925125132926
1724961,451.50171996476274,0
2011424,0.16891836465757565,9.695416408235144e-143
2282763,1.0515005178811239,1.3597433027173014e-30
2168333,0.046041085024296956,0
1718594,0.05456423248602255,0
1724961,11.161195314835405,1.7473645842803204e-26
2283124,0.06856501769948944,0.34137120492844775
2011424,0.1092972721504044,3.154776901292452e-136
2168333,0.04604815401777231,0
1718594,0.05456079626043803,0
1724961,30.50847162112632,nan
2283124,0.06856833615920993,0.50252525384505
2011424,0.16890517538416677,2.579115212018252e-147
2168333,0.04605045465946439,0
2011424,158.77646233420822,0
1718594,0.054563528936575324,0
1724961,0.5338428422761009,0
2283124,0.06855857644041463,0.10196278678992281
2168333,0.04604481132066616,0
1718594,0.05456052085173193,0
2283124,1.2228281367347944,0.04363326473020058
1724961,12.263132705261732,1.7687161796767458e-33
2168333,0.04604631984232277,0
2283124,22.68236594370267,1.0472065463433391e-08
1718594,0.054560038182597886,0
2168333,0.046046634897696885,0
1724961,0.5340651494884447,0
1724961,0.5346008267471966,0
1718594,0.05456211755226393,0
2168333,0.046043419940313295,0
1724961,79.38822282900217,nan
1718594,0.05456078856842647,0
2168333,0.046051728739118836,0
1718594,0.054558327135420595,0
2168333,0.046047549036161935,0
1718594,0.05455860523427645,0
2168333,0.04604858099017708,0
1718594,0.054562368417795604,0
2168333,0.04604340074195694,0
2168333,0.04604840235488714,0
2168333,0.04604753491882957,0
2168333,0.046046187130281316,0
2168333,0.046048814259016434,0
2297728,0.11321316027978856,0
2297728,0.11312861550564535,0
2297728,0.11323276933872607,0
2300529,0.06983049715953508,0
2304168,0.12317820878618982,0
2304235,12.133053943643972,0
2297728,0.11322673980451076,0
2310586,0.6563077596881924,1.6290928180809988e-26
2300529,0.06981983289850625,0
2304168,0.12332959368913707,0
2304235,0.09455269149352177,0
2310586,0.6580275888877312,1.4679151541477468e-18
2297728,0.1132323429713464,0
2304168,0.12333422506324271,0
2300529,0.06982201771920962,0
2304235,0.09456500602582135,0
2310586,0.6886546463892731,6.9150577323113e-20
2297728,0.11322000818244732,0
2300529,0.06981360105546901,0
2304168,0.12334119203230559,0
2303365,0.0675437533065443,0
2304235,0.09456419161727832,0
2303365,0.06749959540772904,0
2310586,0.7850157757778877,1.9023372062855025e-19
2297728,0.1132209359431953,0
2300529,0.06982276780112412,0
2303365,0.06753762347577406,0
2304168,0.12332594941914986,0
2304235,0.09457240452124396,0
2439211,0.10459520796436256,1.731051236118276e-188
2310586,0.7848491631324226,1.96609522339602e-20
2297728,0.1132161807016604,0
2300529,0.06982349598995294,0
2439211,0.10453345025200426,1.0567777644854717e-180
2303365,0.06754641988320415,0
2304235,0.09455820112186204,0
2304168,0.1233421380383731,0
2297728,0.11321835688010604,0
2310586,0.7838220963460202,3.813823665572745e-18
2439211,0.10452728473365909,2.3129184095752206e-173
2300529,0.06981640130237461,0
2303365,0.0675417688223089,0
2304168,0.1233532906023432,0
2304235,0.09457345465816913,0
2297728,0.11321430713851993,0
2310586,0.7837881019751014,6.845117017090972e-19
2439211,0.10453236775890325,nan
2300529,0.06981708362746784,0
2303365,0.06754360202503405,0
2304168,0.12334605821425913,0
2304235,0.0945722714764985,0
2297728,0.11322498986658334,0
2310586,0.7835747584498519,1.1732624993451344e-16
2439211,0.10452290887359911,3.9507068371840963e-182
2303365,0.06754156489998941,0
2300529,0.06981751434472527,0
2304168,0.12335176781378507,0
2304235,0.09457468585738281,0
2297728,0.11321896739224441,0
2310586,0.6887626320790982,1.2758209952340406e-19
2439211,0.104519325152435,8.78716971584746e-180
2300529,0.06982399064879707,0
2303365,0.06753823303436897,0
2304168,0.12331701401841874,0
2304235,0.09457787825911736,0
2297728,0.1132182527458557,nan
2310586,0.6577703356787886,1.3447778217508699e-20
2439211,0.10452146130118337,1.0928151265049555e-174
2300529,0.06981432178034468,0
2303365,0.06753733254115496,0
2304168,0.12334219457636904,0
2304235,0.09457273197654037,0
2297728,0.11323420014211329,0
2310586,0.6886231780118959,6.311164034580245e-20
2439211,0.10452963349579339,4.567153573555966e-174
2300529,0.06982305825344906,0
2303365,0.06754551742082411,0
2304168,0.12334339409874229,0
2304235,0.09456166452115157,0
2297728,0.11321494971131596,0
2310586,0.7836123276269946,1.093842938694396e-20
2439211,0.10452308655726668,2.1034402186853788e-165
2303365,0.06754201311264704,0
2300529,0.0698165369854015,0
2304168,0.12334659689731518,0
2304235,0.09456478166203598,0
2297728,0.11321580300142467,0
2310586,0.689315361107261,6.96620546804486e-20
2439211,0.1045289381130933,2.698258979261788e-177
2303365,0.06753882840873282,0
2300529,0.06981619303529848,0
2304168,0.12332734073961549,0
2304235,0.0945552683399496,0
2297728,0.11321829433970983,0
2310586,0.6582799695553668,7.695962283186104e-18
2439211,0.10451915817822957,1.5395068052824185e-178
2303365,0.06754029461833591,0
2300529,0.06982025918318248,3.691598518e-314
2304168,0.1233332878846112,0
2304235,0.09457072758811404,0
2310586,0.7847840209068959,4.800680347924692e-18
2439211,0.10451665858494108,nan
2297728,0.11323038659111907,nan
2303365,0.06754407679127748,0
2300529,429.21023707400303,0
2304168,0.12333615475436928,0
2304235,0.0945604348781395,0
2297728,0.11324994381763456,0
2310586,0.6889391573969863,4.506394576229293e-19
2439211,0.10452164032579483,1.6535244652691828e-174
2303365,0.06753947149603821,0
2300529,0.06982349462514721,nan
2304168,0.12332893476268915,0
2304235,0.09456333014140285,nan
2310586,0.658822847690015,4.040902143531728e-20
2300529,0.06982251766813591,0
2304168,0.12336935832088929,0
2439211,0.10453836459545879,1.7161765271155551e-174
2303365,0.06753923693373337,0
2304235,0.09456603180524462,0
2303365,429.20989887061296,0
2439211,0.1045200403523925,1.594774796825799e-160
2439211,429.21042264875723,0
2303365,0.06754337385246519,0
2303365,0.1142276025845388,0
2439211,0.10452595448671377,3.4664891339858292e-164
2439211,0.10452692100152539,1.623545514414247e-175
2581626,0.0551305503621252,0
2581626,0.05512544753392286,0
2450944,0.07757750864354643,1.1740252699144629e-05
2450944,0.07758141192665391,2.638968509634053e-06
2450944,0.07757930209330001,4.413530517712996e-06
2450944,0.07758425818610704,2.017134999698406e-06
2450944,0.07758336203066006,1.600403204101887e-05
2450944,0.07758931731132652,5.194083803569145e-06
2450944,0.0775909809060235,2.116864884909622e-06
2450944,0.07757768149642318,4.121836539738512e-06
2450944,0.0775765074882608,2.5470067582299656e-05
2450944,0.07757740733576543,8.186683767713573e-06
2450944,0.07758100231085986,1.6966555067726835e-06
2450944,0.077577575821749,5.42425196004197e-06
2450944,0.07758074631672914,3.050401657275709e-05
2450944,0.0775803775959202,9.146932748760162e-06
2450944,0.07758659992637612,2.4143051956346286e-06
2450944,0.07756535368584233,8.010105523967206e-07
2717483,0.053040668537992594,8.936746583392793e-90
2717483,0.09662720218863437,1.5161747846541721e-89
2717483,0.096646392296101,1.5245826001087766e-88
2717483,0.09665334942054718,2.5171512400509844e-91
2717483,0.0966485878856266,1.6770807838319871e-85
2717483,0.09664360268640637,4.7168418923761405e-90
2717483,0.09664939856679819,1.49073170866794e-85
2717483,0.0966593496468035,1.1254292186263461e-91
2717483,0.0530091063042004,8.511084198932986e-97
2717483,0.09665281382454455,9.83613744892515e-92
2717483,0.05301054651519449,7.140224947938945e-93
2717483,0.053011538915229424,5.904790675219436e-109
2717483,0.053012065875758824,7.380377305958267e-115
2717483,0.053011774843027076,6.346685732815413e-122
2717483,0.053012905144027636,2.596947294718539e-122
2717483,0.053008446400552696,1.9354869777513465e-125
2717483,0.0530121629615245,3.0279569995036846e-131
2717483,0.05301377653822191,1.9033466455651035e-120
2857323,0.07617583826492161,0
2857323,0.07617834674910842,0
2857323,0.07617762554467054,nan
2857323,0.07618413585009574,0
2857323,0.07617313826085798,0
2857323,0.07617533851672098,0
2857323,0.07617383310419962,0
2857323,0.07618438300674649,0
2857323,0.07618192454056463,0
2857323,0.07617868344903657,0
2857323,0.07617757561721228,0
2857323,0.07617855624746228,0
2857323,0.07617703185797278,0
2857323,0.07618163781853918,0
2857323,0.0761760319084758,0
2857323,0.07618199308792087,0
2857323,0.07618821882293113,nan
2719928,0.53924696055401,1.1119163772814575e-46
2719928,0.5329885344159775,6.567322407965121e-25
2719928,0.5337070613407384,5.909138899581927e-22
2719928,0.5337899807767844,1.651408055180238e-25
2719928,0.5332886600368001,5.248900650593691e-24
2719928,0.5335556120491177,3.077849130303043e-24
2719928,0.5334085892630435,2.892969992424348e-20
2719928,0.5337627601569945,6.33974272544192e-24
2719928,0.5337263044014772,5.403802523262177e-19
2719928,0.5331291758883343,6.881186837910925e-23
2719928,0.5333570222257432,1.7602812988170702e-22
2719928,0.5334940315177455,1.4328051114096535e-19
2719928,0.5335448629334714,1.0366895367200758e-21
2719928,0.7270553232288018,7.151327376832717e-20
2719928,0.7272613257121298,9.79706235767714e-19
2719928,0.53384218436881,5.225577530295658e-21
2719928,0.5334818472757269,1.1142298531625166e-21
2719928,0.5328061772395556,5.0520072384126044e-18
2998561,0.07043864447374061,2.1628479920632293e-162
2998561,83.67921783417842,3.3091921738290593e-285
2998561,0.0704880506692188,2.915115985820291e-168
2998561,0.07048625212645242,5.581508570538261e-170
2998561,0.07049117617943164,6.834261101949736e-166
2998561,0.07048909764494819,7.114950559270793e-169
2998561,0.07048497817313791,3.6695877293706047e-156
2998561,0.07048903033199314,5.628285940175675e-169
2998561,0.07048155314521494,1.0602250962276188e-157
2998561,0.07048524623098752,4.464580655109528e-167
2998561,0.07048124333811409,7.107408661679293e-164
2998561,0.07048193990287724,1.0643972753588394e-165
2998561,0.07048361180128042,1.0154484948452857e-166
2998561,0.07048100243459815,2.7158175064840596e-159
2998561,0.07048909252265786,7.04059943374343e-156
2998561,0.07048922080679036,1.48003894867078e-163
2998561,0.07048894191099964,1.042404166353673e-159
2998561,0.07047322827664125,1.74876778352573e-164
2994888,167.3583222565503,5.247559102220502e-70
2994888,0.07249271223843141,8.505638198299751e-31
2994888,0.07249001942495406,8.525531536741516e-35
2994888,0.07249422246371165,2.969052518776614e-35
2994888,0.07248639645506885,3.5550543393955306e-34
2994888,0.07248706827980349,1.8119923638676177e-30
2994888,0.0724905990736937,7.113527317372996e-34
2994888,0.07249462094752535,4.8586309934058134e-30
2994888,0.07248508898938201,1.1331652562005908e-33
2994888,0.07248435787739149,7.510020968660258e-35
2994888,0.07249211857794717,nan
2994888,0.07248795439762762,1.7353658949527081e-35
2994888,0.07249538119176999,2.4335906241496274e-34
2994888,0.0724873747327784,1.3468172883610803e-30
2994888,0.07248827457219303,1.5623981004799473e-33
2994888,0.07248932082906782,1.462094282315018e-34
2994888,0.07250055894864292,5.822167528313051e-36
3218637,0.2596942432512151,0
3218637,0.2595295567388187,0
3218637,0.2598716099498194,0
3218637,0.25981685110399133,0
3218637,0.25974954372541065,0
3218637,89.80648330136319,0
3218637,0.2597488225205605,0
3218637,0.259761011240005,0
3218637,0.2597445614461152,0
3218637,0.2598815315336026,0
3218637,0.2597422424260652,0
3218637,0.25984726247083373,0
3119604,16.177395694479248,5.097235647885374e-72
3119604,0.04770759091302575,5.303721593842882e-74
3218637,0.25975443801959713,0
3119604,0.04769952909278271,1.3623801245844666e-69
3218637,206.48343783206653,0
3218637,0.25978153900355155,0
3119604,0.04770162686955671,3.951401692832108e-69
3218637,0.25978983760508917,0
3218637,0.2598137524628394,0
3218637,0.2597857295708122,0
3218637,158.77639625658045,0
3119604,0.02430099999043377,1.4669853575946415e-153
3119604,44.90294154790172,0
3119604,0.04769839857317172,7.341615769923035e-71
3119604,0.04769856413954351,2.1870063093397313e-68
3119604,0.04770016198533384,6.576504427781266e-73
3119604,0.047697900073503184,1.0360536965694463e-67
3119604,0.04769987267897504,2.356518688697738e-71
3119604,0.047698567057065974,8.906117668034326e-72
3119604,0.04769894816678001,1.1663053808151248e-70
3119604,0.04769739725086315,4.349400341398805e-67
3119604,0.04769713621757129,6.901103353542142e-69
3119604,0.04769859230360484,3.3229368176289546e-66
3119604,0.047700539923950826,5.384440203527912e-68
3119604,0.04769750037511764,4.164226835250008e-67
