Star,-1,-0.9,-0.8,-0.7,-0.6,-0.5,-0.4,-0.3,-0.2,-0.1,0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
DSCT_001026294,0.33716364553386585,0.45792481279887387,0.1988733229309424,0.9058517966912293,0.529814495656863,0.9391888823077421,0.4169851719005976,0.9769029736310278,0.6216880013906271,0.8150545374871134,0.9995679312863933,0.9933511722575495,0.9999934149157109,1.0,0.9995308276004602,0.9986388678017863,0.9986109875999979,0.9691614156036895,0.6977214944443213,0.0
DSCT_001162150,0.005147380459375388,0.008739086971267313,0.022471613581371556,0.006567609810333133,0.0017599005574607564,0.030639067733193952,0.05843248008421946,0.08812239234753395,0.023152807483389746,0.09675360444793693,0.15854189812551253,0.13096450080773944,1.0,0.7920946152296727,0.3214369247173719,0.11723382210553068,0.12447100225149821,0.03234577541979849,0.018386536232492836,0.0
DSCT_001163943,0.0,0.0008217400416922465,0.0017997415245648094,0.002666874564058781,0.00027264553243466213,0.03073887552468577,0.017671299297432205,0.029569368656327397,0.12219147982088271,0.4055639374668101,0.35979168015951457,0.10157974926165574,1.0,0.4260857811593564,0.04671389090598987,0.17014682003480933,0.07105950970557903,0.003120464715430444,0.03926328971122071,0.018796380366905324
DSCT_001294670,0.0,0.0157137767364747,0.0013337756450742804,0.024144526061247323,0.0003159951903903204,0.008907225323352834,0.030698613125755714,0.02140780620999406,0.0009659085309484451,0.19224570512465816,0.3018342193356379,0.3962793772892814,1.0,0.699949606523429,0.06308103272218117,0.021051109874904723,0.03267571019068896,0.00010289021745240916,0.0034089583968188435,0.00042354276089438093
DSCT_001430590,0.0,0.05217812163272799,0.03280670315676825,0.07216610888133461,0.07432163139417279,0.17062486419533904,0.0482356861388532,0.2664931850471381,0.12163667019195464,0.37741447195596645,0.15794067997187272,0.2669149160476828,1.0,0.5737887981131164,0.40432865677222607,0.0964292670052302,0.05732067365717913,0.02659410918058968,0.010162212695468643,0.004118271391651864
DSCT_001434660,0.01193933995344395,0.0009657726847278425,0.0,0.009966379359592482,0.026018144199230816,0.04573232313062165,0.08923793637477305,0.09074126900498826,0.035944095038131015,0.008952808902247198,0.09231779595421602,0.15327499921033944,1.0,0.6423213946254879,0.6384213128380186,0.1624468070780246,0.05907042908817086,0.02473989016725527,0.0036919398986705113,0.014179422508860158
DSCT_001570023,0.05924964198120878,0.048170828576450976,0.06749152466409723,0.0757901987543222,0.1023906679124453,0.07235236177804004,0.06616539459394977,0.09626852581847163,0.002604623129841273,0.05990531312058703,0.06882469219093519,0.160813060282803,1.0,0.5841447735065437,0.4261403880941167,0.08222529445561824,0.05131655557753776,0.004049910847883391,0.0,0.0026787083491425466
DSCT_001571717,0.6256263403769025,0.7451775996775155,0.7931867130313882,0.9865871690542519,0.8836158930889269,0.9974431002050202,0.8693727530232823,0.9989857828914323,0.986823370907635,0.9750147304161751,0.999584452317673,0.9993880217647054,0.9999880851420826,0.9998564171413913,0.9999998040129172,0.9996515999388284,1.0,0.9942104627608724,0.9729579203233559,0.0
DSCT_001572768,0.798122029199165,0.4275725658357924,0.962019873332764,0.8719692279511119,0.9672534230188641,0.9132874518661399,0.9395480728733422,0.9969330274546138,0.8330991931309708,1.0,0.0,0.9147294524461854,0.9228049870119898,0.9773243999832222,0.9815888296832391,0.883956099858862,0.8007407447799382,0.8885351395858986,0.4628434081249536,0.4772915740325333
DSCT_001575977,0.06965285321035333,0.0,0.01345370405758072,0.10590931381394532,0.09571997139190339,0.18705227098325966,0.13050718143926926,0.22635602039443048,0.2753248877944015,0.26934164372929764,0.14539461151739108,0.6364568803016296,1.0,0.8420185288074167,0.23471884031091278,0.32477177916887945,0.339392603158604,0.030274370406367317,0.0057199996626706145,0.024144917845392678
DSCT_001576115,0.01028922952605609,0.0,0.03561339311925569,0.03365724362485681,0.025476654729088118,0.03430703844538113,0.06779049769042995,0.0836639243768195,0.06429884009114412,0.015122416346102811,0.7240153570180385,0.85046883672355,0.988564196662457,1.0,0.7352931567885077,0.38984330833456915,0.12775112953461107,0.06004986288069204,0.014994740113563245,0.019377900538798152
DSCT_001577039,0.0,0.020508181255202585,0.021046688423658522,0.02717890188048254,0.007187626763291578,0.037275844720978536,0.05213880882867082,0.06309859910939744,0.057585996966604214,0.09068652647152445,0.6814321740944057,0.7541769868223708,1.0,0.9528193270892192,0.7193905434982533,0.42303122265822685,0.1236006601373019,0.06550137983824361,0.036825534421208415,0.0006228108353346244
DSCT_001577912,0.006805390313897957,0.021368255357788975,0.04414674441048177,0.036003485179363796,0.03100378064019725,0.04515636472336197,0.026662811619265817,0.07075154570616718,0.012670687319203941,0.04329318305271553,0.18086930179458352,0.15093760637286532,1.0,0.8503960149300827,0.4490531874366344,0.10992541819487753,0.04266251026730487,0.0,0.002198489558969075,0.0003583960793062273
DSCT_001718594,0.03563193563349019,0.10464984069116687,0.023505090039897085,0.027177867081611882,0.029851986894503458,0.0016623460607519882,0.016410639988923826,0.06417314831786392,0.025115675957052358,0.022358126687154613,0.26234563217460655,0.20549995697690437,1.0,0.8771355713266674,0.377584213569148,0.2895123336153014,0.060072235217023325,0.0,0.05111967087542904,0.009020315170295896
DSCT_001724961,0.39079280626729446,0.5426176504130951,0.07830728071295405,0.2043786199932232,0.6655964098031749,0.46535510916380424,0.23322516535182886,0.12621044135152618,0.07840363883648808,1.0,0.4007113366714152,0.0,0.07487606558174341,0.02796983382737587,0.08606807084219834,0.41636391239038345,0.1964139670270978,0.6557327832629438,0.3337494419796049,0.9349655441405872
DSCT_002011424,0.0,0.09920040297297293,0.16881252837090926,0.04897770902312677,0.0746941242192577,0.02688546885752554,0.032550322471940535,0.00865410960169427,0.0012776006855647758,0.005460740955504297,0.9155171702949975,0.8536030878671266,1.0,0.9968693484595851,0.9999803538867129,0.8519259222988953,0.48097070350309695,0.058420975097853316,0.003952282210553228,0.00013126240671600863
