train_loss,val_loss,val_acc
1.5207500454682397,1.513665570530542,0.41980934422794886
1.4417221968521534,1.4437457935583975,0.43405614917242824
1.3653622767304543,1.380116254284478,0.45941290127336637
1.146240282001475,1.2468443077710525,0.49515794864632073
0.9691486821697897,1.2635724554231003,0.5007041925646577
0.8978955826646414,1.3944691511727296,0.4760108946155458
0.8533964821045844,1.485735978086956,0.45685220103824753
0.8168625782135239,1.3939837925305196,0.4775065763437856
0.7810117414017267,1.3218408338289358,0.5142293456246945
0.7462350912694422,1.4067325552310483,0.4963102637521242
0.7098250068057215,1.4475266648793843,0.48843611052913377
0.6711377539358006,1.7789045236584158,0.4149440137812231
0.6342476911023552,1.7980531779350448,0.4388691016597993
0.597366176252634,1.6662598654503702,0.46726377540331027
